Chapter,Error_Original,Error_Modified
046.txt,"[coherence] Katniss states that 'from a sponsor's point of view, I'm not handling things all that well' immediately after thinking she's glad Finnick keeps playing the pregnancy card. This is logically inconsistent—if Finnick is successfully playing the pregnancy card, that would improve her sponsor appeal, not worsen it. The pregnancy narrative is specifically designed to garner sympathy and sponsors, so her simultaneous relief about it and concern about her poor handling of things creates a contradiction in her reasoning.",
047.txt,"[coherence] Katniss states that Finnick got the worst of the fog, but the text shows Peeta was the most severely affected—his face sagged, his legs became spastic, and he needed to be carried. Finnick was still functional enough to carry Peeta and Mags, and later to fight monkeys. Katniss herself also had significant symptoms (useless leg, spasming arms). The claim that Finnick got the worst of it is unsupported by the narrative.","[coherence] Finnick is described as having 'green' eyes that are 'clear as day' in the moonlight, but earlier in the series and in this chapter he is established as having 'sea green' eyes (often described as blue-green or sea-colored) and bronze hair. More significantly, the text states 'I can see them as clear as day. Almost like a cat's, with a strange reflective quality.' This is inconsistent with established descriptions of Finnick's eyes and seems to attribute a new physical characteristic (cat-like reflective eyes) that hasn't been mentioned before. However, the main error is that Katniss claims to see Finnick's eyes 'green in the moonlight' with 'strange reflective quality' when she is suffering from nerve damage, spasms, and partial paralysis—her physical condition makes such detailed visual observation questionable, and the description itself contradicts the established 'sea green' color with a new 'cat-like' reflective quality that seems physically anomalous."
047.txt,"[cross_chapter] Katniss refers to 'the awl' as if it were a known item from previous chapters, but there is no mention of an awl in any of the provided previous chapter summaries. The spile was received as a sponsor gift in Chapter 47, but no awl was mentioned as being acquired or carried by Mags or anyone else.",
048.txt,,"[coherence] The narrative states that the morphling's hand makes 'tiny swirling motions she so loved to paint with,' but there is no prior indication that the morphling was a painter or had any connection to painting. This seems to be a confusion with Peeta's painting background being projected onto her. The text later says she 'paints what I think might be a flower on Peeta's cheek,' but this is described as her action in the moment, not an established skill or habit."
048.txt,,"[cross_chapter] In Chapter 47's summary, Katniss is described as using knowledge from Beetee and Wiress to detect force field aberrations 'while hiding this from the Gamemakers.' However, in this chapter, there is no indication that Katniss has any prior knowledge of force field detection from Beetee and Wiress, nor does she demonstrate any such ability. The force field that Peeta walked into was discovered by accident, not through any detection skill. The summary claims she hides this knowledge, but the actual text shows no evidence she possesses it."
049.txt,"[cross_chapter] Katniss states she 'must have been' no more a tribute than Plutarch was at the time he showed her the watch, but she was already a tribute/mentor for the 74th Games and the Quarter Quell reaping had already occurred when she saw Plutarch at the party in Chapter 33. The phrasing suggests she wasn't involved in the Games at all, which is incorrect—she was a victor and about to be reaped for the Quarter Quell. The timeline is confused: Plutarch showed her the watch at Snow's party after the Victory Tour and before the Quarter Quell announcement, when Katniss was absolutely a tribute/victor figure.","[coherence] Katniss claims Wiress was singing 'for hours' before she started 'tick-tocking,' but in the previous chapter (Chapter 49 summary), Katniss had already figured out the clock theory from Wiress's 'tick, tock' chant. The timeline is confused—Wiress was already tick-tocking when Katniss understood the clock, so she couldn't have been singing for hours before that point. Additionally, Johanna's complaint suggests she heard the singing before the tick-tocking, but Katniss only recently joined this group."
049.txt,"[coherence] The chapter states that 'the three dead bodies have been tossed out into the seawater' after the Cornucopia spins, but only Wiress, Gloss, and Cashmere died. However, Gloss and Cashmere's bodies were already confirmed dead by cannon fire before the spinning started ('Boom! Boom! Boom! The cannon confirms there's no way to help Wiress, no need to finish off Gloss or Cashmere'). The Careers Brutus and Enobaria escaped. So there were only three dead total (Wiress, Gloss, Cashmere), but Gloss and Cashmere were already dead before the spin—why would their bodies be at the Cornucopia to be tossed? Katniss and company were chasing Brutus and Enobaria when the spin started, and the text says 'The three dead bodies have been tossed out'—but this seems to conflate the location of Gloss and Cashmere's bodies (who died at the Cornucopia area) with Wiress's body (who was killed at the water's edge by Gloss). The physics of where all three bodies were and how they all ended up tossed is unclear, especially since Wiress was already in the water when Katniss retrieved the wire from her.","[coherence] Katniss states that Beetee won his Games 'with wire' and 'setting up that electrical trap,' but this is presented as Peeta's knowledge, not something Katniss would know from previous chapters. More importantly, Katniss immediately thinks 'There's something odd about Johanna not putting this together' and finds it 'suspicious,' yet in the previous chapter (Chapter 49 summary), Johanna was the one who brought Beetee and Wiress to Katniss's group as part of Haymitch's arranged alliance. If Johanna was working with them and nicknamed Beetee 'Volts,' her feigned ignorance about the wire's importance is suspicious—but Katniss's internal reaction treats this as a genuine mystery rather than recognizing it as potential evidence of Johanna's hidden agenda or deception, which is inconsistent with Katniss's later paranoia about the group protecting Peeta."
050.txt,"[coherence] Katniss claims she has never seen a jabberjay before and thought they no longer existed, yet she immediately recognizes it as a jabberjay and understands its connection to mockingjays. This rapid identification contradicts her stated unfamiliarity—she shouldn't know what it looks like or its biological history if she's never seen one and believed them extinct.","[coherence] Katniss describes removing her arrow from the jabberjay and wringing its neck, but she also says she silenced it with 'an arrow in its throat.' If the arrow is in the bird's throat, she would need to pull it out before wringing the neck, but the sequence is jumbled—she says she removes the arrow and wrings the neck, then says she hurls 'the revolting thing' into the jungle. However, the main issue is that she says 'I remove my arrow and wring its neck for good measure'—but if the arrow killed it, why wring its neck? More importantly, she then says 'Then I hurl the revolting thing into the jungle' but Finnick 'crashes into the clearing to find me wiping my arrow clean with some moss.' The arrow should still be in the bird or bloody from the bird, but she's cleaning it with moss, suggesting she already removed it. The sequence is physically possible but awkwardly described."
050.txt,"[cross_chapter] Katniss refers to 'the night in the fog' when fleeing with Finnick, but the fog attack occurred in Chapter 48, which is the immediately preceding chapter. However, she describes it as if it were a distant memory ('like the night in the fog') rather than a very recent event that happened hours ago at most. More significantly, she states 'I flee what I can't fight' comparing the jabberjays to the fog, but the fog was a physical threat she literally couldn't fight, whereas the jabberjays are psychological—she could fight them (and does shoot some), making the parallel inexact and potentially confusing given the timeline compression.",
051.txt,,"[coherence] The roll count is inconsistent. Katniss states they received 24 rolls identical to the night before, giving them 33 in all. However, later Finnick counts 24 rolls again and says 'Thirty-two rolls, then.' This contradicts the earlier math (if they had 33 and took 5 each leaving 8, then received 24 more, they should have 32 total, but the earlier count of 33 was wrong based on 24+24=48, not 33). The math doesn't work: first delivery 24 + second delivery 24 = 48, minus 15 eaten (5 each × 3 people) = 33, but they only had 3 people not 4 at that point. Actually re-reading: first delivery was 24, they each took 5 leaving 8 (so 3 people = 15, plus 8 = 23, not 24). The math is consistently wrong throughout."
051.txt,,"[cross_chapter] Katniss says she will keep the pearl 'for the few remaining hours of my life,' yet earlier in the chapter she was planning for Peeta to win and had accepted that she must die for him to survive. However, her internal monologue shifts inconsistently—she plans to escape with Peeta, then agrees to stay until Careers are dead, but then also promises herself she will 'defeat his plan' to keep her alive. This contradicts her stated acceptance that Peeta must be the sole victor just paragraphs earlier."
051.txt,,"[coherence] Katniss claims she needs to get Peeta away from others to discuss breaking away, but she actually does this while in the water with Finnick nearby, and then later discusses the escape plan openly with Peeta while scrubbing in front of everyone ('I say under my breath, although I doubt any of the tributes can hear me'). This contradicts her stated need for privacy and the risk assessment that they'd be 'instant targets' once the alliance realized they were leaving."
052.txt,"[cross_chapter] Katniss refers to 'the pearl' as something she possesses and values, but the pearl was given to her by Finnick in Chapter 46 as a gift from Annie, and there is no indication she has been carrying it with her or that it holds significance to Peeta's protective behavior. The text states 'I can't reach my pearl' at the end, but earlier she thinks 'After the moment with the pearl, I know he's less willing than ever to let me out of his sight' — this suggests a private moment between her and Peeta involving a pearl, which contradicts the established fact that the pearl came from Finnick/Annie and was given in front of others. There was no 'moment with the pearl' involving Peeta specifically that would explain his increased protectiveness.","[coherence] Katniss concludes she should no longer trust Finnick based on Johanna's betrayal, but this logic is flawed—she has no evidence Finnick was involved in Johanna's attack. More importantly, moments later when Finnick runs past her calling for both Johanna and Katniss, she uses this as confirmation of his innocence ('I stay put until he goes in the direction Johanna and the Careers took'). However, her earlier deduction that 'if Johanna has turned on me, I should no longer trust Finnick' is presented as a logical conclusion when it's actually an unsupported assumption. The narrative treats this as reasonable deductive reasoning when Finnick's subsequent behavior doesn't actually disprove his involvement—he could easily be playing a role. The coherence issue is that Katniss's 'conclusion' is framed as logical deduction but functions as plot-required misdirection that the narrative later contradicts without acknowledgment."
052.txt,"[coherence] Katniss initially concludes that 'Finnick and Johanna must have had an agreement to turn on us tonight' and that Johanna attacked her to escape from the Careers, yet later when she sees Finnick running and calling for them, she realizes 'Finnick and Beetee and Peeta—they can't know what's going on down here.' However, she never reconciles why Finnick would be calling for Johanna and Katniss if he were part of the betrayal. More critically, after hearing Finnick call for them, she still hides from him and thinks 'if Johanna has turned on me, I should no longer trust Finnick' — but she has already observed him calling out for them in apparent concern, which contradicts the betrayal theory. Her reasoning that Finnick would 'side with her once her intentions were clear' is never supported by his actual behavior, yet she maintains suspicion while simultaneously noting he seems unaware.",
053.txt,"[coherence] Katniss considers killing Beetee with a syringe to prevent him from suffering at the Capitol's hands, but this is contradictory because she has just been rescued by rebel forces and is no longer in Capitol custody. She doesn't yet know she's been rescued by rebels when she thinks this, but she also doesn't know Beetee is in danger from the Capitol specifically—she assumes they're all in Capitol hands. The error is that she plans to 'return and finish him off if I can' after going to Peeta, but this makes no sense if she believes they're all prisoners of the Capitol who would be caught immediately. More importantly, after learning the truth, she never reflects on how absurd this plan was.","[cross_chapter] Katniss states Johanna tried to kill her, but Haymitch explains Johanna knocked her out to cut the tracker from her arm. However, in Chapter 53 (previous chapter summary), Johanna smashed Katniss's head with a metal cylinder, cut her arm, and pretended to kill her to deceive Careers. The summary states 'Johanna ambushes Katniss—smashing her head with the metal cylinder, cutting her arm, and pretending to kill her.' Yet in this chapter, Katniss says 'No, Johanna tried to kill me,' and Haymitch responds 'Johanna knocked you out to cut the tracker from your arm and lead Brutus and Enobaria away from you.' This creates inconsistency about whether Johanna's actions were solely to remove the tracker or also involved the more violent ambush with the cylinder described in the previous chapter."
053.txt,,"[coherence] Katniss thinks she has failed to keep Peeta safe and resolves to find and kill him before the Capitol can torture him, yet she simultaneously carried a syringe intended for this purpose and also thinks 'my final act of rebellion forced their hand' regarding destroying the force field. However, she was unconscious during the actual rescue and didn't know Peeta was captured by the Capitol rather than killed. Her immediate leap to 'I must kill him now' is extreme but emotionally consistent; the coherence issue is that she assumes Peeta is in immediate danger of torture rather than considering he might have been rescued with her, despite just waking up in an unfamiliar medical situation herself."
054.txt,"[cross_chapter] Katniss states Peeta is 'thought to be dead' and 'most likely he is dead,' but in Chapter 54 she learned Peeta was captured by the Capitol along with Johanna and Enobaria. There is no indication she believes him dead—she was devastated by his capture, not his death. This contradicts established knowledge from the immediate previous chapter.",
054.txt,"[cross_chapter] Katniss attributes her temple pain to where 'Johanna Mason hit me with the coil of wire,' but in Chapter 53, Johanna attacked Katniss by cutting her arm and knocking her unconscious, not hitting her temple with wire. The wire was part of Beetee's plan, not Johanna's attack on Katniss. This misattributes the cause of her injury.",
055.txt,"[cross_chapter] Katniss mentions Bonnie and Twill as refugees who 'didn't make it' and 'died in the woods,' but this contradicts established events from 'Catching Fire.' In the previous book, Katniss encountered Bonnie and Twill in the woods outside District 12, where they revealed evidence that District 13 still existed. However, Katniss never learned their ultimate fate—she only speculates 'Died in the woods, I guess.' The narrative presents her guess as fact without confirmation, and more importantly, this creates a minor inconsistency with the reader's knowledge that District 13 was actively rescuing people and that Bonnie and Twill's information about 13 was accurate. The chapter states 'no one seemed to know who I was talking about' when she asked about them in 13, but given 13's surveillance and rescue operations, it's odd they would be completely unknown if they truly reached the area.","[cross_chapter] Katniss states she hasn't seen Haymitch since attacking him on the hovercraft, but this contradicts Chapter 55 where Gale arrives to tell her about District 12's destruction while she is on the rebel hovercraft with Haymitch, Plutarch, and Finnick. Haymitch was present during and after the rescue, so Katniss would have seen him then. Additionally, she has been living in District 13 with Haymitch as part of the rebel community, making the claim of not seeing him since the hovercraft attack impossible."
055.txt,"[coherence] Katniss describes the schedule tattoo as using 'sickly purple ink' that is 'indelible until 22:00—Bathing' when 'whatever keeps it water resistant breaks down.' However, she later states that 'Except for showing up for meals, though, I pretty much ignore the words on my arm.' This creates a logical inconsistency: if the ink is truly indelible and water-resistant until bathing at 22:00, she wouldn't be able to simply 'ignore' the schedule without consequences. The text establishes that missing one's schedule is serious ('You can't miss your schedule'), yet she wanders around and hides with no apparent enforcement mechanism. The narrative doesn't explain how she avoids the tattoo's tracking or why the strict discipline of District 13 tolerates her behavior beyond her medical classification, especially when she explicitly states 'that can't last forever.'","[coherence] Katniss describes the schedule tattoo as using 'sickly purple ink' that is 'indelible until 22:00—Bathing' when 'whatever keeps it water resistant breaks down.' However, she also states that 'once I moved into Compartment 307 with my mother and sister, I was expected to get with the program' and 'Except for showing up for meals, though, I pretty much ignore the words on my arm.' If the ink is truly indelible and only breaks down at bathing time, her ignoring the schedule would be visually obvious to others, yet she faces no consequences for this visible defiance. The narrative suggests her 'mentally disoriented' status protects her, but the physical visibility of unfulfilled schedule items versus completed ones isn't addressed, and her ability to wander and hide without the tattooed schedule marking her as non-compliant strains the established mechanics."
056.txt,"[cross_chapter] Katniss lists 'Peeta's token, the gold locket with photos of my mother and Prim and Gale inside' among her possessions. However, this locket was given to Peeta by Haymitch in Catching Fire as his token for the Quarter Quell, not given by Peeta to Katniss. The locket contained photos of Gale, Prim, and Katniss's mother that Peeta showed Katniss before the 75th Games to convince her to fight for her life. It was not an item Katniss possessed after the arena; it was Peeta's token that he wore into the arena.","[cross_chapter] Katniss lists 'Gale' as a condition for becoming the Mockingjay, but this demand is never actually presented to Coin during the negotiation. The list she reads aloud includes Buttercup, hunting, and Peeta's immunity, but when she gets to Gale she only says 'I'll need him with me to do this' as part of the hunting condition, not as a separate demand. Later she reflects that she added Gale to the list, but there's no evidence Coin ever agreed to this as a formal condition, yet Gale remains with her throughout subsequent events without further explanation."
056.txt,"[cross_chapter] Katniss lists 'A silver parachute that holds a spile for tapping trees' among her possessions from the arena. However, the spile was a sponsor gift sent by Haymitch during the 75th Hunger Games (Quarter Quell), not an item she had 'on her when I was lifted from the arena.' The spile was used in the arena to tap trees for water and was not something she would have kept as a personal possession after rescue. Additionally, parachutes are the delivery mechanism for sponsor gifts, not items typically kept by tributes.",
056.txt,"[coherence] Katniss states she will demand that Coin announce Peeta's immunity 'in front of the entire population of Thirteen,' but later in the negotiation, she expands this to include 'the entire population of District Thirteen and the remainder of Twelve.' This expansion is not a logical error in itself, but the original plan was specifically Thirteen only. More significantly, Katniss demands immunity for 'the other captured tributes, Johanna and Enobaria' but shows no awareness that Finnick was also captured by the Capitol at the end of the Quarter Quell. Given her close alliance with Finnick in the arena and his role in the escape plan, her omission of him from her demands for immunity is a notable inconsistency in her emotional priorities and logical thinking, especially since she later works closely with him in District 13.",
057.txt,"[cross_chapter] Katniss claims her prep team 'were kidnapped' from the Capitol, but previous chapters established they were rescued/extracted as part of the rebel breakout plan. In Chapter 54, Plutarch Heavensbee reveals an elaborate escape plan involving multiple victors, and the prep team's presence was arranged by Cinna. The chapter describes them as being 'taken' the night of the breakout, but Katniss's framing as 'kidnapped' contradicts what should be their rescue by the rebels. More critically, Plutarch states 'We came to collect these three anyway' and 'Cinna requested it,' confirming they were meant to be rescued, not kidnapped. Yet they arrive abused and imprisoned, suggesting a contradiction in how they were 'collected' versus how they were treated upon arrival.",
058.txt,,"[coherence] The text contains a grammatical error with 'caughts' instead of 'catches' and awkward phrasing ('with the rythm of the bird's wings' - missing 'the' before 'rythm' and misspelled 'rythm'). While minor, this creates a coherence issue in the narrative description of the device monitoring the hummingbird."
059.txt,"[coherence] Haymitch claims it took 'the whole of this morning' to convince others of Katniss's limitations, yet the meeting occurs immediately after showing footage 'we've just shot' and planning to send her to District 8 'this afternoon.' The timeline is compressed to impossibility—he supposedly spent all morning convincing them, but they're also reviewing footage just shot under Plutarch and Fulvia's guidance that same morning, and immediately planning an afternoon mission.","[cross_chapter] Octavia is present at the meeting in Command and speaks up about crying when Katniss drugged Peeta, but Octavia was part of Katniss's prep team captured by the Capitol and later imprisoned in District 13 (as established in Chapter 57/58 summaries). Her presence at this meeting contradicts the timeline where she should still be imprisoned or recently rescued and traumatized, not casually participating in strategy meetings. Additionally, her emotional reaction about Peeta seems inconsistent with her earlier characterization as primarily focused on surface-level appearances."
059.txt,"[cross_chapter] Katniss says 'This is the first time we've been in a room together since I clawed him,' referring to Haymitch. However, in Chapter 40 (from previous summaries), Katniss confronts Haymitch after discovering Peeta volunteered, and they have an extended interaction involving heavy drinking and agreement to keep Peeta alive. They were clearly in rooms together during training for the Quarter Quell and on the train. The 'clawed him' incident refers to an earlier conflict, but they have definitely been in rooms together since then.",
059.txt,"[cross_chapter] Katniss receives nightlock pills from Plutarch, who says 'We named them nightlock in your honor, Katniss.' However, nightlock berries were already established as a real poisonous berry in the arena from the first Hunger Games (Katniss and Peeta used them for their suicide threat). The name 'nightlock' predates Katniss's involvement—it was the actual name of the berries in the arena, not something named after her. Plutarch's statement contradicts established lore that nightlock was a naturally occurring poisonous plant in the arena.",
060.txt,"[cross_chapter] Boggs tells Commander Paylor that Katniss had a miscarriage, but this contradicts the established fact from previous chapters that the pregnancy was a complete fabrication by the Capitol/rebels for propaganda purposes. Katniss was never actually pregnant. While Boggs may be lying to Paylor for strategic reasons, the narrative presents this as a straightforward explanation without any indication of deception, and Katniss later thinks about 'coming clean' about the 'hoax' to a weeping woman, confirming it was fake. However, Boggs's statement to Paylor is presented as factual medical information rather than a lie, creating confusion about whether the miscarriage is part of the hoax or if the narrative has forgotten the pregnancy was fake.","[cross_chapter] Boggs tells Commander Paylor that Katniss had a miscarriage, but this contradicts previous chapters where the pregnancy was revealed to be a hoax/story fabricated by the rebels for propaganda purposes. In Chapter 45, Peeta falsely claimed Katniss was pregnant during his interview as a strategic move. There was no actual pregnancy or miscarriage. Boggs presenting this as a real medical fact to Paylor is either a continuity error or suggests characters are lying, but it's presented straightforwardly without indication of deception."
061.txt,"[cross_chapter] Katniss claims she 'just saw' Peeta 'four—no, five—I think it was five days ago' looking healthy, but this contradicts the timeline. Peeta's first interview with Caesar was broadcast in Chapter 56, and Katniss has been in District 13 for some time since then. More importantly, Katniss never saw a 'healthy, clear-eyed' Peeta in person recently—she only saw him on television broadcasts where his condition was already being manipulated. The text states 'They could have taped that interview a day or two after I blew up the arena,' which refers to the 75th Games arena destruction, but this doesn't align with her claiming to have seen him personally looking healthy days ago.","[coherence] Katniss describes lying on the floor with her head in Gale's lap during the hovercraft ride, but Gale was not mentioned as being injured or incapacitated, and there's no explanation for why he would be sitting on the floor rather than in a seat or tending to others. More importantly, Boggs is described as doing emergency first aid and spreading burlap sacks over Katniss, but Gale's presence on the floor with her head in his lap goes unremarked upon in terms of his own condition or why he's positioned this way."
061.txt,"[cross_chapter] Katniss mentions 'the nausea that hit a couple minutes after I ate' breakfast, but earlier in the chapter she had 'breakfast' described as 'disappointingly small. Just a few cubes of bread soaking in warm milk.' However, later Haymitch says 'While I was waiting…I ate your lunch' and Katniss notes 'the empty stew bowl and tray on my bed table.' There is inconsistency about whether she ate breakfast or lunch, and when the nausea occurred relative to which meal. The timeline of meals and her nausea is confused—she mentions nausea after breakfast, but then the stew bowl suggests a different meal was eaten, and the 'stewed garlic and squash' she smells at Command is attributed to breakfast vegetables, creating a muddled meal timeline.","[cross_chapter] Katniss states that Peeta's first interview with Caesar 'could have been taped a day or two after I blew up the arena,' but this contradicts established timeline from previous chapters. In Chapter 54, Katniss was rescued by the rebels immediately after destroying the arena, and Peeta was captured by the Capitol. The timeline doesn't allow for Peeta to have given a relaxed, healthy interview with Caesar just 'a day or two' after the arena destruction—he would have been in Capitol custody undergoing torture. The interview she saw earlier (Chapter 56) showed Peeta looking healthy, but that was presented as a live or recent broadcast, not something taped immediately post-arena. Katniss's realization here that the interview could have been taped earlier contradicts the urgency of the rescue timeline and the fact that Peeta was captured, not given friendly interviews."
062.txt,"[coherence] Katniss states she has not sung 'The Hanging Tree' out loud for ten years because it's forbidden, yet she remembers every word and sings it completely. However, she also describes a vivid memory of singing it as a child with Prim and her father, and her mother reacting. If she hasn't sung it in ten years, and she's currently 17, she would have been 7 when she last sang it. The memory of her mother's reaction and understanding the lyrics 'being older' suggests she sang it more recently or thought about it more recently, but the claim is she hasn't sung it out loud. The inconsistency is that she sings it flawlessly after ten years of silence, with complex emotional processing, yet also claims her mother wanted her to forget it and they never spoke of it. The 'ten years' claim seems contradicted by how thoroughly the song lives in her memory and how she immediately performs it perfectly.","[cross_chapter] Katniss refers to 'the rose on my dresser' and wonders 'Was it real? If so, is it still up there?' This contradicts Chapter 55 where she explicitly found 'a fresh white rose from President Snow' in her bedroom and was so frightened she 'frantically signal[s] for evacuation.' She already knows the rose was real and would not still be there since she evacuated District 12 after finding it. The rose discovery was a major traumatic moment that prompted her immediate evacuation, making her uncertainty here inconsistent with established events."
062.txt,"[cross_chapter] Katniss states that 'No one has ever offered me a communicuff' and wonders if she asked for one, would she get it. However, in previous chapters (specifically referenced in Chapter 56 summary), Katniss was in District 13 with access to communication devices and military equipment. More importantly, in Chapter 60's summary, Plutarch gives Katniss, Gale, and Haymitch nightlock suicide pills during a flight, indicating she was included in equipment distribution. The communicuff is described as standard military equipment for those 'in the field,' and Katniss has been repeatedly sent into combat situations (District 8, etc.). The claim that 'no one has ever offered' her one contradicts the established military structure of District 13 where equipment is assigned based on role, and her role as Mockingjay would presumably warrant at least equal equipment to Gale. Additionally, her immediate resentment that Gale has one suggests this is a new development, but the military logic of District 13 would have equipped their primary propaganda asset appropriately.",
063.txt,"[cross_chapter] Katniss refers to herself as 'Avox mute' but this is incorrect—she is not an Avox. An Avox is someone whose tongue has been cut out by the Capitol as punishment for treason (as established with the red-haired girl in Chapter 6 and Darius in Chapter 42). Katniss is grief-stricken and unable to speak, but she has not had her tongue removed and is not an Avox. This appears to be a metaphorical misuse of the term that contradicts the established definition in the series.","[emotional] Katniss's mother is described with 'a disgusted grin' and that 'She really hates to take care of us,' which directly contradicts established characterization. Throughout the series, Mrs. Everdeen is portrayed as a loving, dedicated mother and healer who cares deeply for her daughters. This sudden hostile characterization appears to be an editing error or misinterpretation, as her behavior moments before and after remains consistent with her established character—she's reluctant to leave her daughters, and they share a laugh together. The 'disgusted grin' and hatred claim are unsupported by any other narrative evidence."
063.txt,,"[cross_chapter] Katniss states 'That was nothing like the bombs in Eight,' referring to her experience in District 8. However, based on previous chapter summaries, Katniss was in District 8 for a propaganda filming where a hospital was bombed during her visit. While she witnessed the aftermath and the bombing run, the summary for Chapter 61 indicates she was extracted after the hospital bombing and tended by Boggs. The phrasing 'the bombs in Eight' suggests direct experience with the explosions themselves, but the summaries indicate she was evacuated after the bombing began. More significantly, she was unconscious or being extracted during the actual bombing, making her comparison of the bunker missile's feel to 'the bombs in Eight' potentially inaccurate—she would have been in a hovercraft or recovering, not experiencing underground bunker-busting missiles from inside a shelter."
064.txt,"[cross_chapter] Katniss states Finnick never warned her before the Quarter Quell about Snow using loved ones against victors, but in Chapter 54 (previous summary), Finnick was part of the elaborate escape plan and had been working with Haymitch and Plutarch. More directly, in this same chapter, Katniss later remembers Finnick DID warn her on the hovercraft after the rescue ('They'll figure out he doesn't know anything pretty fast. And they won't kill him if they think they can use him against you'). She initially thought he meant bait, but he was in fact warning her about this exact strategy. This creates a contradiction where Katniss first claims Finnick never warned her before the Quarter Quell, then immediately remembers that he actually did warn her on the hovercraft—which was after the Quarter Quell/arena rescue, not before. The timeline confusion is compounded when Finnick says 'Since I hadn't warned you before the Quarter Quell, I should've shut up,' implying he could have warned her earlier but didn't, yet Katniss's memory confirms he did try to warn her afterward. The inconsistency lies in whether Finnick had opportunity/knowledge to warn her earlier and whether his warning was clear enough to constitute actual warning.","[cross_chapter] Katniss states she created Crazy Cat 'a few years ago, during a winter blackout,' but earlier in Chapter 55 she retrieved Buttercup from District 12 ruins after the firebombing, implying she had only recently been reunited with him. However, more critically, this directly contradicts the established timeline: Katniss was only 16 in the first Games, and the entire series spans roughly 1-2 years. 'A few years ago' would place this memory before the first Hunger Games, yet Buttercup was Prim's cat in District 12, and Katniss had no positive relationship with him then. The narrative previously established Katniss disliked Buttercup and only tolerated him for Prim's sake, making it unlikely she would have invented games for him 'a few years ago.'"
064.txt,,"[cross_chapter] Finnick says 'After your first Games, I thought the whole romance was an act on your part. We all expected you'd continue that strategy.' However, Katniss and Finnick first met during the Quarter Quell preparations (Chapter 42), after her first Games. Finnick could not have observed her 'romance' after her first Games and formed opinions about it before meeting her. The 'we all' suggests a collective Capitol/victor opinion, but Finnick specifically claims personal misjudgment based on observation that couldn't have happened."
